,id,age,gender,nonblack,marijuana,cocaine,crack,heroin,pcp,otherdrug,nondrug,priorarr,priorfelarr,priordrugarr,priorfeldrugarr,priorcon,priorfelcon,priordrugcon,priorfeldrugcon,pwid,dist,laterarr,oob_preds,selected_drugs,arrest_conviction,pwid_dist,_orig_order,pair_group,pair_group_size
590,242,49,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5238095238095238,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,241,5,100
591,926,47,female,not Black,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.5245901639344263,crack,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of crack,925,5,100
592,301,37,male,not Black,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.5254237288135594,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of crack,300,5,100
593,497,20,male,not Black,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5256410256410257,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of crack. They also were charged with at least one non-drug related charge,496,5,100
594,855,43,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0.5277777777777778,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,854,5,100
595,814,36,male,not Black,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5277777777777778,pcp,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute pcp,813,5,100
596,359,32,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0.5277777777777778,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of cocaine,358,5,100
597,447,31,female,not Black,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.5285714285714286,crack and heroin,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute crack and heroin,446,5,100
598,849,39,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0.5285714285714286,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with possession and intent to distribute crack,848,5,100
599,118,56,male,not Black,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5285714285714286,heroin,They have no prior arrests.,charged with possession and intent to distribute heroin,117,5,100
600,747,57,male,not Black,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0.5285714285714286,,"In the past, they were arrested and convicted on a felony drug charge.","charged with possession and intent to distribute a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",746,6,100
601,819,50,female,not Black,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.53125,cocaine,"In the past, they were arrested, but it wasn't a drug related or felony arrest, and they weren't convicted.",charged with distribution of cocaine,818,6,100
602,121,22,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0.5316455696202531,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,120,6,100
603,655,22,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.532258064516129,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,654,6,100
604,524,57,male,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.5333333333333333,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of heroin,523,6,100
605,352,39,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.5348837209302325,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin. They also were charged with at least one non-drug related charge,351,6,100
606,673,46,female,not Black,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5352112676056338,,They have no prior arrests.,"charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",672,6,100
607,838,51,male,not Black,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.5352112676056338,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In additon, they have been arrested for a felony charge in the past, but they weren't convicted of it.",charged with distribution of crack,837,6,100
608,108,59,male,not Black,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.5357142857142857,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin. They also were charged with at least one non-drug related charge,107,6,100
609,37,30,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5362318840579711,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine,36,6,100
610,441,40,male,not Black,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5365853658536586,heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with distribution of heroin. They also were charged with at least one non-drug related charge,440,6,100
611,389,31,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5365853658536586,crack,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of crack,388,6,100
612,289,34,male,not Black,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.5373134328358209,cocaine and heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute cocaine and heroin,288,6,100
613,127,32,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.5373134328358209,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana,126,6,100
614,123,28,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.5384615384615384,cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with possession and intent to distribute cocaine,122,6,100
615,227,45,male,not Black,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0.5396825396825397,heroin,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.",charged with distribution of heroin,226,6,100
616,261,30,male,not Black,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0.5405405405405406,marijuana and cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute marijuana and cocaine,260,6,100
617,90,20,male,not Black,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5409836065573771,marijuana and cocaine,They have no prior arrests.,charged with possession and intent to distribute marijuana and cocaine,89,6,100
618,263,26,male,not Black,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.5416666666666666,marijuana,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with possession and intent to distribute marijuana,262,6,100
619,834,32,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0.5423728813559322,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine,833,6,100
620,707,20,male,not Black,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5428571428571428,crack,They have no prior arrests.,charged with possession and intent to distribute crack,706,6,100
621,958,44,female,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5432098765432098,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,957,6,100
622,69,26,male,not Black,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.5441176470588235,cocaine,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of cocaine. They also were charged with at least one non-drug related charge,68,6,100
623,903,27,male,not Black,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0.5441176470588235,crack,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute crack. They also were charged with at least one non-drug related charge,902,6,100
624,422,44,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5454545454545454,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,421,6,100
625,240,52,male,not Black,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5454545454545454,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of heroin,239,6,100
626,692,27,male,not Black,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0.546875,,"In the past, they were arrested and convicted on a felony charge.In additon, they have been arrested for a non-felony drug charge in the past, but they weren't convicted of it.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",691,6,100
627,286,22,male,not Black,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0.5492957746478874,crack,"In the past, they were arrested and convicted of a crime, but it wasn't drug related or felony.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of crack,285,6,100
628,807,38,male,not Black,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.5492957746478874,cocaine and heroin,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine and heroin,806,6,100
629,772,46,female,not Black,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5492957746478874,cocaine,They have no prior arrests.,charged with distribution of cocaine,771,6,100
630,983,47,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0.5492957746478874,cocaine,"In the past, they were arrested and convicted on a felony charge.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it.",charged with distribution of cocaine,982,6,100
631,230,23,female,not Black,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.55,cocaine,"In the past, they were arrested and convicted on a felony charge.",charged with possession and intent to distribute cocaine,229,6,100
632,777,49,female,not Black,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0.5507246376811594,,"In the past, they were arrested on a felony charge, but they weren't convicted of it.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",776,6,100
633,744,46,male,not Black,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0.5507246376811594,cocaine,"In the past, they were arrested and convicted on two separate charges, one of which was a felony and one of which was drug related.In addition, they have been arrested for a felony drug charge in the past, but they weren't convicted of it. ",charged with distribution of cocaine,743,6,100
634,203,31,male,not Black,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0.5507246376811594,cocaine,"In the past, they were arrested on a felony drug charge, but they weren't convicted of it.",charged with possession and intent to distribute cocaine,202,6,100
635,615,42,male,not Black,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.5512820512820513,heroin,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of heroin,614,6,100
636,462,52,male,not Black,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5512820512820513,heroin,"In the past, they were arrested and convicted on a felony drug charge.",charged with possession and intent to distribute heroin. They also were charged with at least one non-drug related charge,461,6,100
637,502,23,male,not Black,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.5512820512820513,marijuana and cocaine,They have no prior arrests.,charged with possession and intent to distribute marijuana and cocaine,501,6,100
638,101,32,male,not Black,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.5517241379310345,marijuana,"In the past, they were arrested and convicted on a non-felony drug related charge.",charged with distribution of marijuana,100,6,100
639,947,46,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5542168674698795,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,946,6,100
640,87,25,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5555555555555556,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,86,6,100
641,683,38,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5555555555555556,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,682,6,100
642,859,46,male,not Black,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0.5555555555555556,,"In the past, they were arrested and convicted on a felony charge.","charged with distribution of a drug other than marijuana, cocaine, crack, heroin, or PCP. This may include prescription drugs or ectasy",858,6,100
643,484,28,male,not Black,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5555555555555556,marijuana and pcp,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana and pcp,483,6,100
644,681,29,male,not Black,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.5569620253164557,crack,"In the past, they were arrested on a felony charge, but they weren't convicted of it.",charged with distribution of crack,680,6,100
645,563,25,male,not Black,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0.5581395348837209,marijuana,"In the past, they were arrested and convicted on a felony drug charge.",charged with distribution of marijuana,562,6,100
646,870,42,female,not Black,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.5588235294117647,heroin,"In the past, they were arrested on a non-felony drug related charge, but they weren't convicted of it.",charged with distribution of heroin,869,6,100
